District,City,Latitude,Longitude,Price,PriceMillionPerM2,Size,LandType,Width,Length,Legalty,Ward
742,75,10.72371,106.8438,6200000000,35.42857,175.0,1,7.0,25.0,1.0,26488
731,75,10.998087,106.87849,1300000000,9.62963,135.0,4,5.0,27.0,3.0,25993
824,82,10.30611,106.69398,1750000000,0.35,5000.0,1,20.0,250.0,1.0,28744
919,92,9.994971,105.7762,2650000000,31.17647,85.0,1,5.0,17.0,1.0,31192
497,48,16.010254,108.12508,950000000,3.6538463,260.0,1,10.0,26.0,1.0,20308
8,1,20.990505,105.88863,2330000000,66.57143,35.0,1,,,1.0,301
17,1,21.114674,105.801895,3860000000,54.674377,70.5998,1,,,1.0,508
807,80,10.5673,106.6787,1800000000,29.032259,62.0,1,4.3,18.0,1.0,28192
824,82,10.2945,106.7742,8500000000,13.097073,649.0,1,13.0,50.0,1.0,28747
698,70,11.823241,106.80604,199000000,0.4975,400.0,1,,,1.0,25240
783,79,10.983153,106.44648,600000000,5.6074767,107.0,1,5.0,21.0,1.0,27529
806,80,10.485277,106.587875,2050000000,0.6872276,2983.0,4,34.0,87.0,1.0,28147
497,48,15.993329,108.19366,5650000000,52.55814,107.5,2,5.0,21.5,1.0,20329
761,79,10.866965,106.6249,3600000000,44.17178,81.5,1,4.0,20.0,1.0,26776
695,70,11.5242,106.9317,200000000,0.2,1000.0,1,,,1.0,25372
495,48,15.996417,108.21333,8000000000,44.843075,178.3999,2,,,1.0,20314
495,48,15.9882,108.2137,3550000000,35.5,100.0,2,5.0,20.0,1.0,20314
719,74,11.197755,106.61734,1200000000,1.2,1000.0,4,21.0,48.0,1.0,25834
495,48,15.9867,108.2149,2690000000,29.88889,90.0,2,5.0,18.0,1.0,20314
495,48,15.982435,108.21592,2900000000,29.0,100.0,2,5.0,20.0,1.0,20314
495,48,16.0018,108.2199,11500000000,53.488373,215.0,2,10.0,21.5,1.0,20314
497,48,15.970318,108.212204,1990000000,19.9,100.0,2,5.0,20.0,1.0,20329
785,79,10.7636,106.4953,3400000000,3.4,1000.0,4,25.0,40.0,1.0,27607
777,79,10.7732,106.5866,16300000000,57.80142,282.0,1,7.0,40.0,1.0,27448
783,79,10.984377,106.523056,920000000,3.5384614,260.0,1,10.0,26.0,1.0,27535
737,75,10.951901,107.05099,1050000000,2.1,500.0,4,10.0,50.0,1.0,26275
647,66,12.787707,107.91763,789000000,0.43543047,1812.0,1,16.0,78.0,1.0,24244
503,49,15.867338,108.308975,647000000,2.8755555,225.0,1,10.0,,1.0,20425
710,72,11.1701,106.3123,550000000,2.75,200.0,1,5.0,40.0,1.0,25666
710,72,11.1103,106.2817,950000000,2.2619047,420.0,4,6.9,65.0,1.0,25669
707,72,11.386454,106.2375,399000000,3.192,125.0,1,5.0,25.0,1.0,25552
710,72,11.120918,106.32872,1500000000,3.2608695,460.0,1,10.0,46.0,1.0,25672
710,72,11.1701,106.3123,710000000,3.2272727,220.0,1,10.0,22.0,1.0,25666
710,72,11.1103,106.2818,2600000000,0.5569837,4668.0,4,20.0,224.0,1.0,25669
710,72,11.1576,106.258,370000000,2.8461537,130.0,1,5.0,26.0,1.0,25663
710,72,11.1589,106.2321,350000000,2.2580645,155.0,1,5.0,31.0,1.0,25663
710,72,11.1045,106.2609,390000000,3.362069,116.0,1,5.0,23.0,1.0,25663
710,72,11.1701,106.3123,440000000,4.1904764,105.0,1,5.0,21.0,1.0,25666
710,72,11.1848,106.1639,499000000,3.2193549,155.0,1,5.0,31.0,1.0,25660
710,72,11.1209,106.3286,1000000000,3.9682539,252.0,1,6.0,42.0,1.0,25672
17,1,21.087646,105.890686,10680000000,60.0,178.0,1,,,1.0,520
672,68,11.9448,108.4675,6500000000,0.65,10000.0,4,,,4.0,24784
643,66,12.695189,108.02888,3500000000,3.1818182,1100.0,1,,,1.0,24160
724,74,10.906973,106.768906,2900000000,19.863014,146.0,1,12.5,,1.0,25942
725,74,10.9476,106.738,1850000000,27.205883,68.0,1,4.0,17.0,1.0,25975
765,79,10.802924,106.709496,15000000000,89.28571,168.0,1,7.0,24.0,1.0,26938
777,79,10.803335,106.59082,8000000000,44.94382,178.0,1,6.4,27.7999,1.0,27442
753,77,10.5413,107.2578,1980000000,6.07362,326.0,1,6.0,55.0,1.0,26695
279,1,20.872719,105.89656,1220000000,26.068432,46.7999,1,4.5,10.0,1.0,10210
753,77,10.4054165,107.26073,13000000000,3.0718336,4232.0,1,96.0,55.0,1.0,26692
761,79,10.847845,106.68495,4900000000,45.37037,108.0,1,6.0,18.0,1.0,26779
724,74,10.911767,106.756096,2250000000,37.5,60.0,1,4.0,15.0,1.0,25948
753,77,10.4372225,107.27255,1800000000,7.3469386,245.0,1,8.0,29.0,1.0,26689
495,48,15.985482,108.20903,2650000000,22.553192,117.5,2,5.0,23.0,1.0,20314
274,1,21.059574,105.72059,6900000000,149.35065,46.2,1,,,1.0,9853
753,77,10.4372225,107.27255,2850000000,2.85,1000.0,4,30.0,40.0,1.0,26689
803,80,10.663661,106.50538,1800000000,18.0,100.0,2,5.0,20.0,1.0,28021
805,80,10.567631,106.47004,599000000,1.198,500.0,4,,,1.0,28084
803,80,10.6687,106.4111,750000000,0.75,1000.0,4,,,1.0,28015
806,80,10.618568,106.58492,2100000000,14.09396,149.0,1,8.0,21.0,1.0,28111
497,48,16.093124,108.10762,2470000000,19.76,125.0,2,5.0,25.0,1.0,20296
643,66,12.727402,108.10345,790000000,6.32,125.0,1,5.0,25.0,1.0,24163
17,1,21.179623,105.83784,3850000000,46.385544,83.0,1,,,1.0,466
738,75,10.929289,107.11301,850000000,8.5,100.0,1,5.0,20.0,1.0,26317
807,80,10.531373,106.728714,3800000000,0.76,5000.0,4,,,1.0,28207
778,79,10.717577,106.736855,8500000000,41.463413,205.0,1,8.3,28.0,1.0,27484
724,74,10.922681,106.75508,22000000000,10.994503,2001.0,1,39.7,,1.0,25948
724,74,10.9139,106.7563,4500000000,23.4375,192.0,1,5.0,,1.0,25948
721,74,11.062709,106.587875,3200000000,11.149826,287.0,1,7.0,41.0,1.0,25855
784,79,10.8964,106.6373,2900000000,31.973644,90.6997,1,5.0,19.0,1.0,27568
725,74,10.963169,106.722435,205000000000,25.532444,8029.0,1,60.0,,1.0,25972
705,72,11.4942,106.0287,430000000,1.72,250.0,1,5.0,25.0,1.0,25507
847,84,10.7404,106.7005,12800000000,2.9885595,4283.0,4,25.85,125.0,1.0,29395
777,79,10.810538,106.60024,5200000000,40.0,130.0,1,4.5998,27.0,1.0,27436
690,70,11.643844,106.59238,490000000,1.8867924,259.7,1,5.0,53.84,1.0,25320
742,75,10.741999,106.87848,3800000000,17.51152,217.0,1,10.0,21.7,1.0,26473
724,74,10.9047,106.7518,3350000000,45.27027,74.0,1,4.0,18.5499,1.0,25942
723,74,11.04005,106.72186,1200000000,16.666666,72.0,1,,,1.0,25920
724,74,10.942212,106.75534,3200000000,32.0,100.0,1,,,1.0,25945
17,1,21.161114,105.84958,1500000000,37.5,40.0,1,,,1.0,454
493,48,16.085228,108.24445,2800000000,70.0,40.0,1,,,1.0,20269
356,36,20.45189,106.18138,2755000000,29.0,95.0,1,6.0,,1.0,13684
769,79,10.824791,106.82841,3000000000,46.153847,65.0,1,,,1.0,26854
494,48,16.051138,108.244026,12300000000,307.5,40.0,1,,,1.0,20284
495,48,16.054064,108.17909,2290000000,21.809525,105.0,1,,,1.0,20306
764,79,10.852414,106.65197,6200000000,112.72727,55.0,1,5.0,11.0,1.0,26882
495,48,16.054064,108.17909,1750000000,21.875,80.0,1,,,1.0,20306
495,48,16.00926,108.19632,3150000000,31.5,100.0,1,,,1.0,20312
784,79,10.870316,106.56297,1850000000,11.635221,159.0,1,7.0,23.0,1.0,27577
495,48,15.979419,108.219215,2350000000,23.5,100.0,1,5.0,20.0,1.0,20314
507,49,15.915716,108.27038,6200000000,18.023256,344.0,1,7.0,50.0,1.0,20579
495,48,16.006117,108.19316,1990000000,28.428572,70.0,1,4.0,17.0,1.0,20312
4,1,21.058977,105.86455,13450000000,149.44444,90.0,1,4.5999,,1.0,118
767,79,10.7908,106.6333,15000000000,139.53488,107.5,1,6.5,15.5,1.0,27022
17,1,21.161114,105.84958,1650000000,43.42105,38.0,1,,,1.0,454
769,79,10.7986355,106.82374,3200000000,49.23077,65.0,1,4.0,16.5,1.0,26860
17,1,21.087646,105.890686,2290000000,42.407406,54.0,1,4.5,,1.0,520
855,86,10.241389,105.95829,1200000000,11.764706,102.0,1,5.0,20.0,1.0,29551
724,74,10.899613,106.792465,2950000000,49.166668,60.0,2,5.0,12.0,1.0,25951
732,75,10.89818,107.228226,1750000000,11.146497,157.0,1,,,1.0,26110
857,86,10.20203,105.97586,790000000,7.9,100.0,1,5.0,20.0,1.0,29599
719,74,11.358053,106.63145,650000000,1.1607143,560.0,1,,,1.0,25816
855,86,10.250368,105.9318,820000000,7.256637,113.0,1,5.0,23.0,1.0,29572
918,92,10.068956,105.72829,3350000000,33.5,100.0,1,,,1.0,31180
918,92,10.049718,105.751854,7500000000,41.666668,180.0,1,,,1.0,31180
855,86,10.252855,105.990555,1750000000,14.0,125.0,1,5.0,25.0,1.0,29545
816,82,10.373631,106.64681,3500000000,0.8198066,4269.3,4,,,1.0,28315
492,48,16.042387,108.22223,3950000000,53.37838,74.0,1,4.5,16.0,1.0,20257
855,86,10.252855,105.990555,1280000000,14.222222,90.0,1,4.5,20.0,1.0,29545
855,86,10.252855,105.990555,1200000000,12.0,100.0,1,5.0,20.0,1.0,29545
802,80,10.855975,106.37582,4000000000,0.4214075,9492.0,4,,,1.0,27970
694,70,11.639832,106.747055,350000000,2.3333333,150.0,1,5.0,30.0,1.0,25345
708,72,11.344962,106.04639,1000000000,3.4602077,289.0,1,8.0,36.0,1.0,25597
808,80,10.435,106.4552,385000000,3.6320755,106.0,1,5.0,21.0,1.0,28237
731,75,10.961674,106.855064,4800000000,36.923077,130.0,1,6.8,20.0,1.0,26026
784,79,10.903649,106.59394,3990000000,29.124088,137.0,1,5.0,28.0,1.0,27562
784,79,10.8969,106.6327,7000000000,43.85965,159.6,1,5.0,36.0,1.0,27568
784,79,10.8991585,106.62504,4300000000,45.502647,94.5,1,4.6999,20.0,1.0,27568
805,80,10.5272,106.4888,490000000,3.2666667,150.0,1,5.0,33.0,1.0,28099
805,80,10.5272665,106.48881,1250000000,1.0,1250.0,1,8.8,56.0,1.0,28099
805,80,10.5226,106.5447,1650000000,7.857143,210.0,1,5.0,42.0,1.0,28090
805,80,10.5306,106.5525,490000000,3.92,125.0,1,5.0,25.0,1.0,28093
805,80,10.5432,106.517,1399000000,6.447005,217.0,1,5.0,42.0,1.0,28090
724,74,10.941922,106.75486,2300000000,26.077156,88.1998,1,,,1.0,25945
724,74,10.941922,106.75486,2300000000,32.857143,70.0,1,,,1.0,25945
724,74,10.893441,106.790665,2750000000,44.35484,62.0,1,4.0,16.0,1.0,25951
491,48,16.056866,108.18428,6300000000,53.38983,118.0,1,5.0,23.6,1.0,20224
490,48,16.0807,108.1623,4900000000,41.70213,117.5,1,5.0,23.5,1.0,20200
490,48,16.072233,108.16629,3450000000,42.07317,82.0,1,6.0,13.6999,1.0,20200
490,48,16.0657,108.1695,4400000000,38.260868,115.0,1,5.0,23.5,1.0,20200
490,48,16.041449,108.16757,3000000000,24.793388,121.0,1,6.0,20.2,1.0,20200
6,1,21.010149,105.81202,9500000000,143.93939,66.0,1,,,1.0,199
737,75,11.054954,107.084114,890000000,0.89,1000.0,4,18.7999,53.0,1.0,26251
569,56,11.9893,109.1925,6480000000,30.0,216.0,2,12.0,18.0,2.0,22408
767,79,10.76438,106.63554,8800000000,92.63158,95.0,1,5.0,19.0,1.0,27040
778,79,10.74379,106.73249,13800000000,115.0,120.0,1,5.0,24.0,1.0,27466
21,1,21.076807,105.78777,13500000000,160.71428,84.0,1,,,1.0,610
17,1,21.171385,105.89362,4500000000,40.909092,110.0,1,,,1.0,460
707,72,11.306617,106.181175,3300000000,17.647058,187.0,1,9.0,20.0,1.0,25570
783,79,10.9235,106.6504,2800000000,13.799909,202.8999,1,5.0,40.0,1.0,27550
761,79,10.847845,106.68495,3500000000,50.432278,69.4,1,4.1999,16.6,1.0,26779
783,79,10.9806,106.4551,15000000000,0.7894737,19000.0,4,180.0,150.0,1.0,27529
594,60,10.7171,107.7753,15000000000,1.4807502,10130.0,4,117.0,93.0,1.0,23248
660,67,12.01385,107.71033,13000000000,0.7647059,17000.0,4,,,1.0,24611
594,60,10.673133,107.73913,6500000000,0.9720353,6687.0,4,13.5,210.0,1.0,23268
753,77,10.472836,107.26256,1650000000,1.5054744,1096.0,1,22.0,,1.0,26680
785,79,10.674243,106.592125,6900000000,3.9204545,1760.0,4,28.0,60.0,1.0,27634
753,77,10.501716,107.32444,1900000000,1.9,1000.0,1,13.0,,1.0,26683
753,77,10.505942,107.30211,3050000000,3.05,1000.0,1,12.5,,1.0,26683
803,80,10.668725,106.41114,399000000,2.85,140.0,1,5.5,25.0,1.0,28015
786,79,10.6836,106.6968,4700000000,35.60606,132.0,1,5.0,27.0,1.0,27652
753,77,10.501716,107.32444,2850000000,1.9,1500.0,1,16.7,,1.0,26683
765,79,10.811047,106.70105,6300000000,90.0,70.0,1,5.0,14.0,1.0,26917
786,79,10.6995,106.7042,4900000000,38.28125,128.0,1,7.1999,14.0,1.0,27646
737,75,11.035865,107.05985,1350000000,10.0,135.0,1,5.0,27.0,1.0,26254
753,77,10.501716,107.32444,5100000000,1.7,3000.0,1,24.0,,1.0,26683
794,80,10.52691,106.41428,4700000000,16.262976,289.0,1,5.6999,45.0,1.0,27698
918,92,10.079724,105.688774,5400000000,10.8,500.0,1,10.0,50.0,1.0,31174
753,77,10.4372225,107.27255,5400000000,3.0,1800.0,1,20.0,,1.0,26689
803,80,10.746374,106.37245,515000000,3.4333334,150.0,4,5.0,30.0,1.0,27994
753,77,10.540984,107.25911,3100000000,2.9383886,1055.0,1,19.5,,1.0,26695
762,79,10.880408,106.7736,5200000000,57.77778,90.0,1,5.0,18.0,1.0,26794
495,48,15.991964,108.21205,2690000000,26.9,100.0,1,5.0,20.0,1.0,20314
753,77,10.522786,107.36446,2500000000,0.75757575,3300.0,1,33.0,,1.0,26698
17,1,21.179623,105.83784,3500000000,58.333332,60.0,1,4.0,15.0,1.0,466
753,77,10.4764,107.3433,3500000000,17.326733,202.0,1,10.0,20.0,1.0,26701
753,77,10.5216,107.3679,750000000,3.5714285,210.0,1,5.0,40.0,1.0,26698
753,77,10.3804,107.2561,8500000000,7.7272725,1100.0,1,12.0,,1.0,26692
751,77,10.5354,107.4497,210000000000,0.875,240000.0,3,900.0,1900.0,1.0,26632
762,79,10.886587,106.76827,3250000000,56.03448,58.0,1,6.0,10.0,1.0,26794
916,92,10.010358,105.73805,1550000000,24.44795,63.4,1,4.25,14.59,1.0,31150
709,72,11.259979,106.143394,900000000,6.428571,140.0,1,5.0,28.0,1.0,25648
740,75,10.79505,106.94888,1870000000,18.7,100.0,1,,,1.0,26368
380,38,19.7602,105.8059,1100000000,11.0,100.0,1,10.0,11.8,1.0,16459
767,79,10.794187,106.62427,6200000000,73.809525,84.0,1,4.0,18.0,1.0,27019
643,66,12.734424,108.12799,575000000,4.423077,130.0,1,5.0,26.0,1.0,24157
643,66,12.6625,108.1044,3270000000,11.678572,280.0,1,10.0,28.0,1.0,24166
643,66,12.686163,108.09617,2200000000,18.333334,120.0,1,5.0,24.0,1.0,24121
643,66,12.727402,108.10345,9700000000,64.666664,150.0,1,5.0,30.0,1.0,24163
648,66,12.7922,108.0895,2500000000,0.3125,8000.0,4,100.0,80.0,1.0,24256
784,79,10.897606,106.61145,32000000000,8.648648,3700.0,1,30.0,120.0,1.0,27574
866,87,10.430163,105.64198,1700000000,8.095238,210.0,1,10.0,21.0,1.0,29878
866,87,10.430163,105.64198,2000000000,13.793103,145.0,1,5.0,29.0,1.0,29878
721,74,11.1044445,106.62324,2900000000,8.055555,360.0,2,12.0,30.0,1.0,25846
741,75,10.842182,107.49135,12000000000,0.3,40000.0,4,266.0,299.0,2.0,26446
737,75,10.9782,107.0185,799000000,6.6583333,120.0,1,5.0,23.0,1.0,26263
737,75,10.978278,107.01851,760000000,5.5474453,137.0,4,6.0,18.0,1.0,26263
783,79,10.9739,106.5046,400000000,2.1857924,183.0,1,8.0,22.8798,1.0,27556
777,79,10.799947,106.59635,14600000000,81.111115,180.0,1,9.0,19.0,1.0,27442
720,74,11.383648,106.52626,3300000000,0.94285715,3500.0,4,25.0,140.0,1.0,25783
918,92,10.087047,105.71005,3850000000,7.820438,492.2998,4,22.2999,24.3999,1.0,31169
916,92,10.013872,105.75091,13000000000,36.93182,352.0,1,10.0,35.2,1.0,31150
754,77,10.5475,107.1675,10790000000,3.0828571,3500.0,1,35.0,95.0,1.0,26728
754,77,10.660578,107.15436,3400000000,1.4977974,2270.0,1,24.0,97.0,1.0,26722
710,72,11.1209,106.3284,3300000000,10.377358,318.0,1,10.0,32.0,1.0,25672
275,1,20.947329,105.565025,3600000000,15.0,240.0,1,,,1.0,9949
754,77,10.646611,107.11301,370000000,1.2627987,293.0,1,17.0,26.0,1.0,26725
919,92,10.002479,105.80138,1400000000,22.580645,62.0,2,4.0,15.0,0.0,31201
17,1,21.13783,105.84086,5300000000,75.71429,70.0,1,4.0,17.5,1.0,472
719,74,11.260122,106.63697,870000000,1.74,500.0,1,10.0,50.0,1.0,25822
5,1,21.038975,105.79767,8400000000,147.36842,57.0,1,,,1.0,166
935,93,9.814614,105.5285,19500000000,0.65,30000.0,4,100.0,300.0,1.0,31444
784,79,10.896922,106.62412,3500000000,37.756245,92.6999,1,5.5,16.0,1.0,27574
869,87,10.885773,105.54815,1500000000,0.15188335,9876.0,4,33.0,295.0,1.0,29938
761,79,10.8514,106.6268,16300000000,45.27778,360.0,1,9.0,41.0,1.0,26785
767,79,10.7898,106.6195,6200000000,73.809525,84.0,1,4.0,21.0,1.0,27019
761,79,10.8607,106.6905,20500000000,22.45345,913.0,1,28.0,33.0,1.0,26767
767,79,10.7995,106.6305,6200000000,86.111115,72.0,1,4.0,18.0,1.0,27010
767,79,10.786532,106.6367,9700000000,59.765865,162.3,1,,,1.0,27022
718,74,11.028857,106.655655,1390000000,16.95122,82.0,1,10.0,8.5,2.0,25759
490,48,16.053411,108.148796,2000000000,12.42236,161.0,1,5.0,32.0,1.0,20198
769,79,10.8506,106.7755,5700000000,31.666666,180.0,1,10.0,18.0,1.0,26839
490,48,16.081242,108.14442,3150000000,28.636364,110.0,1,5.0,22.0,1.0,20197
855,86,10.252855,105.990555,1280000000,10.847458,118.0,1,5.9,20.0,1.0,29545
305,31,20.827465,106.674904,4230000000,47.0,90.0,1,4.5,20.0,1.0,11407
919,92,10.0067,105.7877,3600000000,45.11278,79.8,1,5.6999,14.0,1.0,31192
784,79,10.8846,106.5915,3000000000,9.771987,307.0,1,15.0,32.0,1.0,27559
595,60,11.213604,108.63831,550000000,5.5,100.0,4,5.0,20.0,3.0,22993
786,79,10.6997,106.7042,4190000000,51.728394,81.0,1,6.0,13.6998,1.0,27646
753,77,10.4372225,107.27255,4200000000,4.878049,861.0,1,21.0,,1.0,26689
769,79,10.8049,106.7996,3600000000,55.384617,65.0,1,4.0,16.0,1.0,26866
872,87,10.5771,105.8701,1350000000,1.097561,1230.0,1,15.0,82.0,1.0,30049
754,77,10.5327,107.1071,1280000000,17.777779,72.0,1,4.0,18.0,1.0,26707
753,77,10.488702,107.261475,3000000000,6.4794817,463.0,1,8.0,57.0,1.0,26680
508,49,15.785402,108.24368,2400000000,6.4,375.0,1,15.0,25.0,1.0,20623
21,1,21.076807,105.78777,19800000000,180.0,110.0,1,,,1.0,610
497,48,15.97223,108.172516,1300000000,13.0,100.0,1,5.0,20.0,1.0,20326
786,79,10.689556,106.74202,3300000000,48.52941,68.0,1,4.5,15.0,1.0,27643
490,48,16.099676,108.13694,2230000000,18.739496,119.0,1,5.0,23.7999,1.0,20195
821,82,10.508621,106.352264,900000000,10.895897,82.5999,1,5.0,14.5,1.0,28522
698,70,11.823241,106.80604,317000000,0.45285714,700.0,1,10.0,70.0,1.0,25240
753,77,10.477794,107.265175,3500000000,9.043927,387.0,1,9.0,43.0,1.0,26680
740,75,10.79696,106.985756,2950000000,13.421292,219.8,1,18.2299,,1.0,26395
491,48,16.070599,108.194756,34500000000,92.0,375.0,1,15.0,25.0,1.0,20209
802,80,10.92188,106.43586,2350000000,16.549295,142.0,2,7.5,20.0,1.0,27955
776,79,10.734703,106.658424,7600000000,70.37037,108.0,1,6.0,18.0,1.0,27430
805,80,10.508,106.514,315000000,1.6153846,195.0,1,,,1.0,28075
803,80,10.634,106.4464,459999999,2.3,200.0,1,,,1.0,28027
712,72,11.03402,106.31695,1600000000,8.888889,180.0,1,6.5,30.0,1.0,25735
764,79,10.838179,106.6826,8800000000,89.52187,98.3,1,,,1.0,26876
805,80,10.5531,106.4847,330000000,2.0625,160.0,1,,,1.0,28087
815,82,10.376813,106.37841,3900000000,3.1857543,1224.2,4,13.6,110.0,1.0,28288
494,48,16.00091,108.23844,1590000000,18.068182,88.0,1,5.0,18.0,1.0,20287
724,74,10.896463,106.75282,900000000,11.25,80.0,1,4.0,20.0,1.0,25942
268,1,20.967327,105.78695,1300000000,28.88889,45.0,1,5.0,9.0,1.0,9553
725,74,10.92375,106.69276,1100000000,21.484375,51.2,1,5.0,11.1999,1.0,25984
784,79,10.910481,106.590096,3600000000,27.108435,132.8,1,8.0,17.0,1.0,27562
784,79,10.90453,106.64378,5500000000,29.411764,187.0,1,9.5,21.0,1.0,27568
769,79,10.783185,106.76135,3600000000,69.23077,52.0,1,5.5,9.5,1.0,27100
777,79,10.723135,106.61112,6100000000,74.39024,82.0,1,6.0,14.0,1.0,27460
494,48,15.990404,108.267044,2100000000,18.103449,116.0,1,6.0,19.0,1.0,20290
806,80,10.563855,106.54073,9800000000,11.123723,881.0,1,23.0,40.0,1.0,28129
806,80,10.563855,106.54073,23000000000,7.6666665,3000.0,1,34.0,84.0,1.0,28129
803,80,10.6412,106.517,950000000,8.911837,106.5998,1,5.0,22.0,1.0,28024
803,80,10.620791,106.54368,900000000,8.653846,104.0,1,4.5,22.0,1.0,28030
806,80,10.5939,106.5377,1250000000,13.297873,94.0,1,4.0,23.3999,1.0,28120
803,80,10.620791,106.54368,8370000000,12.0,697.5,1,12.0,63.0,1.0,28030
806,80,10.5939,106.5377,2050000000,9.070796,226.0,1,6.0,38.0,1.0,28120
806,80,10.5939,106.5377,7000000000,7.5268817,930.0,1,18.0,50.0,1.0,28120
769,79,10.808,106.8609,2530000000,25.816326,98.0,1,4.0,22.5,1.0,26857
18,1,21.02876,105.961174,6800000000,73.91304,92.0,1,,,1.0,556
802,80,10.8368,106.487,1780000000,16.181818,110.0,1,,,1.0,27982
802,80,10.836849,106.48704,1100000000,15.714286,70.0,1,,,1.0,27982
802,80,10.832868,106.49949,1780000000,16.181818,110.0,1,,,1.0,27982
731,75,10.986029,106.867546,670000000,2.1543407,311.0,1,5.0,62.2,1.0,25993
786,79,10.7124,106.6976,8500000000,17.0,500.0,1,,,1.0,27646
490,48,16.078138,108.15939,3200000000,35.555557,90.0,1,5.0,18.0,2.0,20200
718,74,10.99509,106.657616,1600000000,10.666667,150.0,1,4.4,32.0,1.0,25741
494,48,15.990404,108.267044,1850000000,21.022728,88.0,1,6.0,14.0,1.0,20290
806,80,10.614401,106.561356,1400000000,11.666667,120.0,1,5.0,24.0,1.0,28114
276,1,21.038618,105.54729,2720000000,54.4,50.0,1,5.0,10.0,1.0,9982
710,72,11.122874,106.2934,575000000,3.8333333,150.0,1,5.0,30.0,1.0,25669
306,31,20.817566,106.788345,2448000000,24.0,102.0,2,5.0999,20.0,1.0,11411
680,68,11.4783945,107.86431,400000000,2.6666667,150.0,1,8.0,,1.0,25087
751,77,10.566945,107.373055,4200000000,6.0,700.0,1,16.0,46.0,1.0,26626
261,27,21.139956,105.949425,4002000000,34.2637,116.8,2,5.0,23.36,1.0,9382
802,80,10.798374,106.428764,290000000,2.9,100.0,1,5.0,20.0,1.0,27988
490,48,16.077059,108.13694,3000000000,27.777779,108.0,1,5.0,21.5,1.0,20197
769,79,10.849491,106.723816,3250000000,57.017544,57.0,1,5.0,11.0,1.0,26830
753,77,10.494302,107.2835,935000000,5.5654764,168.0,1,5.0,33.5,1.0,26680
769,79,10.890938,106.828316,4600000000,42.592594,108.0,1,5.0,21.5,1.0,26830
494,48,16.01086,108.24389,3050000000,30.5,100.0,1,5.0,20.0,1.0,20287
672,68,11.94833,108.44311,48900000000,134.71074,363.0,1,15.0,,1.0,24781
893,89,10.369629,105.48035,1520000000,5.6296296,270.0,1,6.0,45.0,1.0,30679
495,48,15.980245,108.21551,2650000000,26.5,100.0,2,5.0,20.0,1.0,20314
785,79,10.8399,106.5703,1269000000,9.9140625,128.0,4,8.0,16.0,0.0,27601
785,79,10.829512,106.57908,490000000,14.0,35.0,4,3.5,10.0,3.0,27601
740,75,10.811154,106.98899,2000000000,17.391304,115.0,1,5.0,25.0,1.0,26392
783,79,11.046116,106.4936,49000000000,1.6408265,29863.0,3,100.0,285.0,1.0,27511
722,74,11.338793,106.829636,599000000,0.20346467,2944.0,4,40.0,78.0,1.0,25870
786,79,10.702472,106.70402,9800000000,78.4,125.0,1,5.0,25.0,1.0,27646
737,75,10.914645,107.08347,2300000000,1.6242938,1416.0,4,,,1.0,26287
752,77,10.467409,107.224686,950000000,9.341218,101.6998,1,7.4,13.5,1.0,26668
622,64,14.0177,107.9976,8800000000,10.0,880.0,1,11.0,80.0,1.0,23579
783,79,10.957774,106.52893,1100000000,9.821428,112.0,1,,,1.0,27556
622,64,13.9728,108.0065,8500000000,30.357143,280.0,1,14.0,20.0,2.0,23570
622,64,14.0177,107.9975,5300000000,9.906542,535.0,1,10.0,53.0,1.0,23579
805,80,10.556025,106.51809,1750000000,7.2916665,240.0,1,10.0,24.0,1.0,28090
268,1,20.959333,105.7319,5000000000,92.59259,54.0,1,375.0,,1.0,9562
784,79,10.8795,106.6093,1949000000,32.483334,60.0,1,4.0,15.0,1.0,27574
784,79,10.8794,106.6092,16000000000,12.595449,1270.3,1,24.0,52.0,1.0,27580
784,79,10.874987,106.618576,3600000000,45.0,80.0,1,5.0,16.0,1.0,27574
672,68,11.977858,108.45107,30000000000,32.397408,926.0,1,,,1.0,24772
801,80,10.846923,106.24045,390000000,1.7567568,222.0,1,5.0,50.0,1.0,27928
769,79,10.848491,106.78215,1300000000,19.061611,68.1999,1,4.9,13.8999,1.0,26839
783,79,10.940278,106.54158,730000000,3.0416667,240.0,1,8.0,30.0,1.0,27553
783,79,11.045645,106.5475,1300000000,12.380953,105.0,1,5.0,21.0,1.0,27517
678,68,11.7505,108.3833,1200000000,9.6,125.0,1,5.0,25.0,1.0,24958
761,79,10.861591,106.67039,2650000000,53.0,50.0,1,4.0,12.5,1.0,26764
647,66,12.719763,107.94133,580000000,0.1,5800.0,4,,,1.0,24253
725,74,10.978315,106.72936,1275000000,12.75,100.0,1,,,1.0,25969
721,74,11.062709,106.587875,6500000000,2.737995,2374.0,1,50.0,47.0,1.0,25855
